"constant" "aaa000" "aaa001" "aaa010" "aaa011" "aaa100" "aaa101" "aaa110" "aaa111" "aau000" "aau001" "aau010" "aau011" "aau100" "aau101" "aau110" "aau111" "aac000" "aac001" "aac010" "aac011" "aac100" "aac101" "aac110" "aac111" "aag000" "aag001" "aag010" "aag011" "aag100" "aag101" "aag110" "aag111" "aua000" "aua001" "aua010" "aua011" "aua100" "aua101" "aua110" "aua111" "auu000" "auu001" "auu010" "auu011" "auu100" "auu101" "auu110" "auu111" "auc000" "auc001" "auc010" "auc011" "auc100" "auc101" "auc110" "auc111" "aug000" "aug001" "aug010" "aug011" "aug100" "aug101" "aug110" "aug111" "aca000" "aca001" "aca010" "aca011" "aca100" "aca101" "aca110" "aca111" "acu000" "acu001" "acu010" "acu011" "acu100" "acu101" "acu110" "acu111" "acc000" "acc001" "acc010" "acc011" "acc100" "acc101" "acc110" "acc111" "acg000" "acg001" "acg010" "acg011" "acg100" "acg101" "acg110" "acg111" "aga000" "aga001" "aga010" "aga011" "aga100" "aga101" "aga110" "aga111" "agu000" "agu001" "agu010" "agu011" "agu100" "agu101" "agu110" "agu111" "agc000" "agc001" "agc010" "agc011" "agc100" "agc101" "agc110" "agc111" "agg000" "agg001" "agg010" "agg011" "agg100" "agg101" "agg110" "agg111" "uaa000" "uaa001" "uaa010" "uaa011" "uaa100" "uaa101" "uaa110" "uaa111" "uau000" "uau001" "uau010" "uau011" "uau100" "uau101" "uau110" "uau111" "uac000" "uac001" "uac010" "uac011" "uac100" "uac101" "uac110" "uac111" "uag000" "uag001" "uag010" "uag011" "uag100" "uag101" "uag110" "uag111" "uua000" "uua001" "uua010" "uua011" "uua100" "uua101" "uua110" "uua111" "uuu000" "uuu001" "uuu010" "uuu011" "uuu100" "uuu101" "uuu110" "uuu111" "uuc000" "uuc001" "uuc010" "uuc011" "uuc100" "uuc101" "uuc110" "uuc111" "uug000" "uug001" "uug010" "uug011" "uug100" "uug101" "uug110" "uug111" "uca000" "uca001" "uca010" "uca011" "uca100" "uca101" "uca110" "uca111" "ucu000" "ucu001" "ucu010" "ucu011" "ucu100" "ucu101" "ucu110" "ucu111" "ucc000" "ucc001" "ucc010" "ucc011" "ucc100" "ucc101" "ucc110" "ucc111" "ucg000" "ucg001" "ucg010" "ucg011" "ucg100" "ucg101" "ucg110" "ucg111" "uga000" "uga001" "uga010" "uga011" "uga100" "uga101" "uga110" "uga111" "ugu000" "ugu001" "ugu010" "ugu011" "ugu100" "ugu101" "ugu110" "ugu111" "ugc000" "ugc001" "ugc010" "ugc011" "ugc100" "ugc101" "ugc110" "ugc111" "ugg000" "ugg001" "ugg010" "ugg011" "ugg100" "ugg101" "ugg110" "ugg111" "caa000" "caa001" "caa010" "caa011" "caa100" "caa101" "caa110" "caa111" "cau000" "cau001" "cau010" "cau011" "cau100" "cau101" "cau110" "cau111" "cac000" "cac001" "cac010" "cac011" "cac100" "cac101" "cac110" "cac111" "cag000" "cag001" "cag010" "cag011" "cag100" "cag101" "cag110" "cag111" "cua000" "cua001" "cua010" "cua011" "cua100" "cua101" "cua110" "cua111" "cuu000" "cuu001" "cuu010" "cuu011" "cuu100" "cuu101" "cuu110" "cuu111" "cuc000" "cuc001" "cuc010" "cuc011" "cuc100" "cuc101" "cuc110" "cuc111" "cug000" "cug001" "cug010" "cug011" "cug100" "cug101" "cug110" "cug111" "cca000" "cca001" "cca010" "cca011" "cca100" "cca101" "cca110" "cca111" "ccu000" "ccu001" "ccu010" "ccu011" "ccu100" "ccu101" "ccu110" "ccu111" "ccc000" "ccc001" "ccc010" "ccc011" "ccc100" "ccc101" "ccc110" "ccc111" "ccg000" "ccg001" "ccg010" "ccg011" "ccg100" "ccg101" "ccg110" "ccg111" "cga000" "cga001" "cga010" "cga011" "cga100" "cga101" "cga110" "cga111" "cgu000" "cgu001" "cgu010" "cgu011" "cgu100" "cgu101" "cgu110" "cgu111" "cgc000" "cgc001" "cgc010" "cgc011" "cgc100" "cgc101" "cgc110" "cgc111" "cgg000" "cgg001" "cgg010" "cgg011" "cgg100" "cgg101" "cgg110" "cgg111" "gaa000" "gaa001" "gaa010" "gaa011" "gaa100" "gaa101" "gaa110" "gaa111" "gau000" "gau001" "gau010" "gau011" "gau100" "gau101" "gau110" "gau111" "gac000" "gac001" "gac010" "gac011" "gac100" "gac101" "gac110" "gac111" "gag000" "gag001" "gag010" "gag011" "gag100" "gag101" "gag110" "gag111" "gua000" "gua001" "gua010" "gua011" "gua100" "gua101" "gua110" "gua111" "guu000" "guu001" "guu010" "guu011" "guu100" "guu101" "guu110" "guu111" "guc000" "guc001" "guc010" "guc011" "guc100" "guc101" "guc110" "guc111" "gug000" "gug001" "gug010" "gug011" "gug100" "gug101" "gug110" "gug111" "gca000" "gca001" "gca010" "gca011" "gca100" "gca101" "gca110" "gca111" "gcu000" "gcu001" "gcu010" "gcu011" "gcu100" "gcu101" "gcu110" "gcu111" "gcc000" "gcc001" "gcc010" "gcc011" "gcc100" "gcc101" "gcc110" "gcc111" "gcg000" "gcg001" "gcg010" "gcg011" "gcg100" "gcg101" "gcg110" "gcg111" "gga000" "gga001" "gga010" "gga011" "gga100" "gga101" "gga110" "gga111" "ggu000" "ggu001" "ggu010" "ggu011" "ggu100" "ggu101" "ggu110" "ggu111" "ggc000" "ggc001" "ggc010" "ggc011" "ggc100" "ggc101" "ggc110" "ggc111" "ggg000" "ggg001" "ggg010" "ggg011" "ggg100" "ggg101" "ggg110" "ggg111" "stem_prob" "poly_T"
-3.04348338394647 0 0 0 0 0 489.686679306629 0 0 0 -162.630694602136 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2805854971842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151.387332406643 0 0 0 0 0 0 15.5283752329625 0 0 0 0 0 0 0 0 26.4963827247506 0 0 0 0 0 -299.913494168336 0 0 0 0 0 0 0 0 0 0 0 0 -199.97127743526 -4.70208401795404 0 0 0 140.424817114519 0 0 0 0 0 0 0 75.795404986219 0 0 0 0 0 0 0 0 0 0 0 0 0 225.141047993721 -208.927430498094 0 0 0 0 0 0 0 93.5560548398538 0 0 0 0 0 0 0 0 96.2978440887415 0 0 0 0 138.163972029027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100.116628519797 0 4.77972485614231 -23.1333244732132 0 0 0 0 0 0 0 0 0 0 0 81.7634211115218 0 0 0 0 0 0 -137.376375261381 0 0 -263.168214731947 0 0 -190.15662886913 0 -55.4486658354427 0 0 0 0 0 0 0 -22.6078282770637 -11.237992345792 0 0 0 0 0 -1474.74611967371 0 0 0 0 0 0 0 0 0 0 0 0 161.583357979224 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.57445035459505 0 0 0 0 0 0 0 -43.3233307343461 0 0 0 0 0 0 0 0 0 24.072336961681 0 0 0 0 0 0 0 0 0 0 -51.8524416444981 0 0 0 0 0 0 0 0 0 -108.197783920922 0 0 0 0 0 0 0 0 -75.2653949571915 0 0 0 0 0 0 0 -138.104333860862 0 0 0 0 0 0 0 0 0 0 0 0 0 -88.3076761750166 0 0 0 0 0 0 0 287.045251651058 0 6.74542526416561 0 43.8558925735331 0 -22.7632571669211 0 -176.785482723524 0 0 -6.52184574538037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -53.0633761458685 0 0 0 0 347.115849222584 0 0 0 -61.3070079948285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -48.2902034490248 0 -5.18075624175055 0 0 0 0 0 0 0 -89.6372783411382 0 0 0 -197.343640738407 0 0 0 0 0 -77.5591571635676 0 0 0 0 0 0 3.24891487985858 -99.5430477607127 0 0 -8.04087126475014 0 0 0 45.67464097123 0 0 0 0 0 -114.846801023652 0 0 0 27.9652153123555 0 0 0 0 -84.6296453566402 37.0019883357337 0 0 0 0 -97.4683945296537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60.4711221916073 0 0 0 0 0 0 0 0 0 0 0 304.731223011316 -2512.71133606869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.02849773640118 0 0 -1.99718695680499 0 0 0 0 0 0 0 0 0 0 0 -73.4722832660459 0 0 0 0 0 0 0 0 0 0 0 51.4511028969184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8.60244124588316 0 0 0 0 0 0 0 0 0 0 0 0 -7.76437454989903 0 7.84598125354572 0.459140229416075
-3.75888214259878 0 0 0 0 0 102.404956624489 0 26.3073175257401 -38.2556771931209 0 0 0 0 0 0 0 8.37680100746925 0 0 0 0 0 0 24.3431682578659 0 0 0 0 0 0 -2.98956752886292 58.9273368806805 0 0 0 0 0 0 0 108.486678925766 0 0 -1319.92794752597 0 0 0 0 0 0 0 0 -158.877465337219 0 0 0 196.346009541281 0 0 0 0 0 -53.3660094874722 0 104.127914696094 0 0 0 0 0 123.00840961973 0 0 0 0 0 0 0 0 0 0 0 -78.2140180305531 0 0 0 0 0 107.682713324482 0 0 0 0 0 0 0 0 -22.7601775704145 82.6457974517873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125.431935026293 0 0 0 0 0 0 0 0 0 88.8898044387049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1399.63775126804 0 0 0 89.505630466454 0 0 0 0 0 0 0 -136.547330006881 0 0 -32.9486822603746 0 -53.0089550486293 0 0 0 0 0 0 0 -168.896498735902 0 0 0 0 0 -53.7082736787436 0 0 0 0 0 0 0 0 0 0 0 0 0 102.00940218701 0 0 0 0 0 0 0 0 0 0 0 0 0 -61.4540696894616 0 0 0 0 0 8.42586156885942 0 0 0 0 0 0 0 0 0 0 0 49.6676201173146 0 0 0 0 0 0 0 0 0 0 -401.799098129762 0 -153.287368907617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 186.265579995399 0 0 0 0 0 -30.9738358927681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -165.219455000655 0 0 48.2904449943015 0 0 68.1243605336237 0 51.6397397843039 -153.436448332479 25.4774622749743 0 0 0 -62.9037710012849 0 0 0 0 -32.5568018669857 0 0 0 0 0 0 0 0 0 355.495981969805 -171.612504886781 0 0 0 0 0 64.6644452878218 564.30032773079 0 0 0 0 0 0 0 0 -16.2506182828274 0 0 0 0 0 -21.7043496469536 0 0 0 0 0 37.2430231978915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.41844236597753 0 0 0 0 0 0 0 0 0 -210.467710804444 0 0 0 0 0 0 18.277724318561 0 0 0 0 0 0 0 0 0 0 0 175.263494787076 0 -125.685725967605 0 0 0 156.533247905737 0 0 0 0 0 0 0 0 2322.68058039694 5.65599114535029 -46.1154025021766 0 0 0 0 0 1936.4555413507 0 -258.081330773625 0 0 0 0 0 0 0 -262.000726667692 0 38.7288573724777 0 0 0 0 -9.9739311822041 0 0 0 0 0 0 -544.634807971087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -118.38334018897 0 -23.3419463303731 0 0 0 0 0 0 0 0 0 -60.7032727825468 0 0 -81.59520909926 -34.208124724075 0 0 18.5506783727686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -360.406936360011 0 -90.0706452859192 0 0 0 0 0 0 0 0 0 0 0 0 0 -198.088479687815 0 0 0 0 0 6.69297796361646 0.798045757208814
-2.84449240123494 0 0 0 0 0 0 0 52.9095541116604 -18.8877903985119 0 0 0 -12.6991012017219 0 -16.416084734788 0 38.8264700130828 0 0 0 0 135.911981885999 -89.5858327845546 0 0 0 0 -39.6406842102091 0 0 0 0 0 0 0 0 0 0 0 0 -14.3760522125634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106.548378208759 0 0 131.914485188025 0 0 -343.731372055756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -201.736318051573 0 0 0 0 0 184.384416148165 0 1.49864102932138 0 0 0 0 0 0 0 5.12459375650373 -254.247342854468 -17.2375773765415 0 0 0 0 0 0 6.07414086113133 0 0 0 0 0 0 0 0 0 0 0 0 126.0561502744 50.0892426012749 0 0 0 0 0 0 0 0 0 0 -7.38986277474206 0 0 0 0 0 0 0 3.49378372150596 0 0 0 23.2607834409342 0 0 0 0 -1.61056599950794 0 0 2.27749512294686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -260.507466978469 0 0 0 0 -97.4239282416023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 173.170152462626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.3016723777891 0 0 0 0 0 -81.1606939262905 0 0 0 0 0 0 0 0 0 -36.0686157431707 0 0 0 0 -107.113451989494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16.5187127354235 -50.9549511792239 0 0 -77.6460656831661 -197.684788620732 0 0 0 0 0 0 0 -31.2105721090784 0 0 0 0 1383.39420117964 -26.62725904559 0 0 0 0 0 0 0 0 0 0 0 15.1165386354432 0 0 0 -115.613523833853 0 0 0 0 0 0 0 -98.420385053969 0 0 0 34.7233758697909 0 0 0 0 0 -91.4310552474535 0 0 0 0 0 0 0 0 0 73.1835689383697 0 -97.6934195360655 0 0 0 0 0 0 0 0 -287.978791982271 0 0 0 0 44.1897679808121 -79.024519227043 0 0 0 -478.080053462548 -5.58095547119339 0 0 0 0 0 0 0 362.643214782052 0 0 0 0 0 0 0 0 -173.966941341863 0 0 0 -27.7333990745637 0 0 0 0 37.7010235522193 0 0 0 -127.891385194318 0 0 0 0 0 0 0 0 0 0 0 0 0 162.422164676063 0 0 0 0 0 0 0 5.78274737083154 0 0 0 0 0 0 0 -104.736063778687 395.800450027356 0 -43.3680810191184 0 -59.3901995224711 0 0 0 0 0 0 0 0 0 0 0 0 -131.899802475299 0 0 0 0 0 0 -330.421316291491 0 0 0 -35.2991587069287 0 0 0 0 0 0 71.7966680060864 0 0 0 0 0 0 0 0 -63.2954672101631 0 0 0 -1290.23636544905 0 0 0 0 0 -99.0737489965557 0 0 0 -98.5384876125834 0 0 0 0 -217.736105278964 -1138.16391151116 24.7340554260141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.74972366105004 1.20157679501893
-2.95493508840417 0 0 0 0 0 0 0 52.5843508945143 0 -187.532155691181 0 0 0 0 0 0 11.0017197609264 0 0 0 0 0 0 62.9342739508548 0 0 0 0 0 0 0 34.2318478059841 0 0 -164.149952843297 0 0 0 0 51.2369806901235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131.723820777539 0 0 119.936022421378 0 0 0 -68.3024851354004 4.11916586952053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -356.408921073917 0 0 0 0 80.0087546482233 0 0 0 0 0 0 0 2.90153022756397 0 0 -56.0918103453546 0 0 0 0 0 0 0 203.876726181151 0 0 0 0 0 0 0 0 0 0 0 0 19.4057889313877 0 0 0 0 187.821327541819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152.022443057302 0 180.483479360642 0 0 0 0 -149.040799121852 0 0 0 0 0 -2546.03394599583 0 0 0 134.856389253192 0 0 0 0 0 -70.6446225864354 0 -2.994269015436 0 0 -20.9776929650797 -237.639690318246 -114.766976793572 0 0 0 0 0 0 0 -151.506538834841 0 12.0822035837499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 91.5109016827346 0 0 0 0 0 0 0 0 0 0 -833.593643021511 0 0 0 0 0 0 0 0 25.9543063470823 0 -149.770046902785 0 0 0 0 -38.0950083926636 0 26.7860715237861 0 0 0 0 0 0 0 0 0 0 0 0 -52.4191701205299 -329.286297706701 -119.444543265794 0 0 0 0 0 0 0 0 0 0 38.529531579257 0 0 0 0 23.1826806404896 0 0 0 0 0 -19.082655765329 0 0 0 -111.42024265161 -1.2085969177277 0 0 0 0 144.250308472715 0 -111.400559894775 0 0 0 0 0 -104.084878542311 0 0 0 0 0 0 0 0 0 0 0 0 0 -161.310046510754 0 -146.432136600059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -188.734143679297 0 0 0 0 0 -131.527305141616 0 0 -10.10574960045 0 -14.8401960806982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -58.672488881675 0 0 0 0 0 0 123.092570102738 0 0 0 -105.374250861172 0 0 0 0 0 0 0 0 0 -76.9130803090888 0 0 0 0 69.6547742781828 0 0 0 0 0 -76.1779032041841 0 0 0 0 0 0 0 0 -10.8831471425197 -249.732201554639 0 0 0 0 0 0 0 0 -126.039503885627 0 0 111.54956675415 0 27.5360596865386 0 0 0 0 0 0 1847.08275026088 0 0 0 0 0 0 0 230.977507584758 0 -22.672426703914 0 0 0 0 0 0 -173.42605086244 0 0 0 0 0 0 -5126.68001166242 0 0 0 -90.348080592765 0 8.28133589419112 0 0 0 0 0 0 0 0 0 -601.881209354026 0 0 0 -69.275686608132 0 0 0 0 0 0 0 0 0 -81.6584236699449 0 0 0 0 0 0 93.0295054230518 -14.9344145530055 -55.1857245016592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.3420812908728 0 0 0 -178.021543309102 0 0 0 0 0 0 0 0 0 0 0 0 -62.0803923466944 0 0 0 0 0 0 5.41877822869365 1.88905669337741
-2.44605734801272 0 0 0 0 -44.6407773427445 0 0 0 -6.45897950598303 0 0 0 0 0 0 0 24.3033212342494 0 0 60.20675184428 0 0 -184.670377203075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.3692981588777 0 -104.710875654063 0 0 0 0 0 0 0 0 -310.461104042155 0 0 0 0 48.3831759028041 0 0 0 0 0 -489.901809890094 0 0 0 -123.318700148812 0 0 0 194.689163505882 0 0 0 0 0 -141.773418518402 0 0 107.596365653959 0 0 0 0 0 0 0 0 195.516508750049 0 0 0 74.0713699218825 0 0 0 0 -10.7486634601325 0 0 0 0 0 -39.886697681331 0 0 0 0 0 0 0 0 33.3196254258977 0 0 0 0 0 0 0 14.1773916584337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.4480020843918 0 0 0 0 0 0 0 111.711766985173 0 0 -324.119290059804 0 -184.732425000065 0 0 0 0 0 -194.081750141076 0 20.2124851686845 0 0 0 0 0 -1599.89600597283 0 0 0 0 0 0 -79.9263360930935 0 -131.370789407445 0 0 0 0 0 0 0 -269.945564492005 -10.6344814657955 0 0 0 0 0 -292.077149482537 0 0 0 0 0 0 0 0 0 -212.872843686233 0 0 25.0132618804156 0 0 -34.5734718919592 0 0 0 0 0 0 0 -538.625705800363 0 0 0 0 -1.59814013178443 0 0 0 0 0 0 0 0 0 400.298285419371 0 0 0 59.7032208328167 0 35.1086892777871 0 0 0 0 0 0 0 0 0 0 0 0 -203.771410952975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109.595263640441 0 0 0 0 0 -71.1599694699688 0 0 0 -126.147682116943 0 7.76196310564509 0 0 -1721.09973385507 0 0 0 0 0 0 0 0 0 0 -138.87686719814 0 0 0 0 0 0 0 41.3603990055016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44.4969127967566 0 0 0 -37.7864905118767 0 -131.57896004842 0 0 0 0 0 0 0 0 0 142.107431830185 -49.5253951416694 0 -754.60177045985 0 0 0 0 0 0 0 0 0 0 0 0 33.3913578674879 -129.218734507532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -86.821323263448 0 -109.120139020851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 184.736472849748 0 65.2334591903964 0 63.6559210444052 0 0 0 0 0 0 -255.337086371869 -27.293236858074 0 0 0 -68.1917509006861 0 0 -0.28245768491182 0 0 0 0 0 0 0 0 0 0 0 0 0 -599.520867603714 -49.7210481627086 0 0 0 0 0 0 0 0 0 0 -101.359279439209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.88478682995346 -143.442224118218 0 0 0 0 0 0 51.4062717030354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.65671989366284 -50.1975979054051 0 0 0 -167.752364574602 0 0 0 0 0 -722.07161258279 0 0 0 0 0 0 0 0 0 0 -268.847290084129 -68.003613155802 0 5.9347510693583 1.25023342699481
-5.21817579199637 0 0 0 0 0 0 0 0 -0.704888002709312 0 0 0 0 0 0 0 0 0 -27.8626468645231 0 0 133.712017853215 0 145.480722041288 0 0 0 0 0 0 -16.7204054389032 38.9393161631433 0 0 0 0 0 0 0 0 0 -10.0626081946093 -2168.47763055839 0 0 0 0 0 0 0 0 0 0 0 0 173.975843787058 0 7.56647343744717 0 0 0 -26.4655915942707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.4282753604956 0 -74.5938076877417 0 0 0 0 0 56.5638230627834 0 0 0 0 0 0 0 0 0 181.287857994287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -72.0558337164875 0 0 0 0 0 60.0827109209725 0 51.4313335857617 0 0 0 0 0 0 0 0 0 0 0 247.57418515211 0 0 0 0 0 0 0 219.553032944661 -14.2327772738432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -70.4881141662464 0 -28.1007352522192 0 0 0 0 0 0 0 -62.779945007141 -3.97557411842615 0 -15.6205014736834 0 0 0 -71.6115041358053 -87.1849908598704 0 0 0 0 0 0 0 0 0 0 0 57.5119095731604 0 0 0 0 0 0 0 0 0 0 -156.467841678607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 266.270842810528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -51.5756946951363 0 0 0 0 0 0 0 0 -64.5878374651205 0 0 18.1170610022497 0 0 4.9664931754578 0 0 -123.942503062666 0 0 0 0 0 0 0 0 0 0 0 -2373.58561569248 0 0 -122.565485446451 46.8568061786444 0 -143.904298376373 0 0 -19.0638123290353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1324.89192962027 0 0 0 0 0 0 0 0 0 0 0 0 15.1401824280177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70.8364028151545 -29.3875020558243 0 0 0 0 0 0 0 0 0 -627.182994313574 14.7658142780608 0 0 0 0 0 0 423.1431148823 0 0 0 0 0 0 0 0 0 0 0 -11.7112921908054 0 0 575.488996013899 0 0 0 0 0 0 -90.8773045615523 0 0 -4.35628315050726 0 0 0 3.20112294135585 0 0 0 -9.52558975896923 0 0 0 0 0 0 0 0 0 0 0 0 0 293.998410682618 0 0 0 0 0 0 0 0 0 334.959676462633 -123.842400907023 0 0 0 0 0 0 0 -110.55630747239 0 -165.295234652064 0 0 0 408.900608797633 0 0 -27.7841025080398 0 0 0 0 0 -174.499940587067 0 0 0 0 0 0 0 0 -179.799628459854 0 0 0 96.3135311058649 0 0 0 0 0 0 0 0 0 -16.6640887884071 0 0 0 0 0 0 0 0 0 0 0 0 0 -176.796778100791 0 0 -15.0627543530186 0 0 0 38.9340977321082 0 -139.391698837908 -420.210832184362 0 0 0 0 0 1.47878274700117 0 0 -43.5345022827068 0 0 0 0 0 -189.568635146497 0 0 -89.4723515789527 0 0 0 0 0 0 0 0 -19.1153052354171 0 0 0 0 -14.3045707404623 0 0 0 0 0 7.17760440868475 1.7123303070222
-1.0278528265403 0 0 -1214.2507453549 0 0 0 0 95.69494763886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56.154326906204 0 0 0 0 0 0 0 90.6119136674797 0 0 -45.511256696466 0 -56.6886356161855 0 0 0 0 0 -551.484939993734 0 0 0 0 0 0 0 0 -81.3745628024567 0 0 0 144.373639770925 0 0 0 0 0 -94.7930069403561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28.4579070965131 0 0 0 0 0 0 0 0 0 35.6568687408222 -174.717593754405 0 0 0 0 0 -2.31127542692533 0 0 0 0 0 0 0 0 -61.1968894269918 0 0 -53.7607716288331 0 0 3.56292038307631 53.3370015261685 0 0 0 35.2094362045081 0 0 21.9496400909276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 168.328656286257 0 -4.742402301357 0 0 -216.498377138665 0 0 0 0 0 -2441.70681972109 0 0 0 0 0 0 0 -3226.57040071883 0 0 0 -84.6002400611761 0 0 -94.1212117001653 0 -214.454084947198 0 0 0 0 0 0 0 -144.655775379383 -181.169702998853 0 0 0 0 0 0 0 0 0 0 0 -42.6205194829769 0 0 0 0 0 0 39.0326458097624 0 0 0 0 0 0 0 0 -53.1909086049871 0 -273.779520541435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.90032940044186 0 0 0 0 0 0 0 0 0 0 0 0 -68.795408494864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -397.184303226311 0 0 0 0 0 0 0 0 -731.547858885832 0 0 0 0 0 -66.4354287756594 0 0 -38.4845244105746 0 0 0 0 0 0 0 26.9276960487514 0 186.975640770871 0 0 0 0 -489.317069149572 -106.005594551339 0 0 0 0 0 0 0 0 0 0 0 21.2196297139564 0 -100.274102857917 0 -91.9233537605845 0 0 0 0 0 0 0 0 0 0 0 26.4326032111958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.3164425370052 0 0 0 0 0 0 -30.2447841527751 0 0 68.5571613965292 0 0 0 0 0 0 -29.2802495702567 0 0 0 0 0 0 0 0 0 0 -48.3672008049632 0 0 0 0 0 0 0 0 0 -75.9804272640255 0 0 0 50.2129410582331 0 0 0 0 0 0 0 0 -236.608693077922 0 0 0 0 5.93802110146446 0 0 745.003598761073 0 -436.386536133507 0 0 0 0 0 866.613838618995 0 -31.3410121857685 0 0 0 0 -175.895670431311 -250.326778022428 -208.668691220173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.4367855888255 0 0 0 0 -106.610543682192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.287411382103237 -306.662364171943 0 0 14.676198118322 0 0 0 0 0 0 0 0 0 0 -12.3574330270053 0 0 0 0 0 -106.52418867037 0 -41.7057381161941 0 0 -347.411453969312 0 0 0 0 0 0 0 0 0 0 0 0 -735.496788336508 0 0 0 0 0 6.14482634517064 1.00874632783275
